Seniority;Home;Time;Age;Marital;Records;Job;Expenses;Income;Assets;Debt;Amount;Price;Status
0.0;0.0;48.0;28.0;0.0;1.0;0.0;45.0;80.0;1500.0;0.0;1260.0;1634.0;0
6.0;0.0;48.0;35.0;0.0;1.0;1.0;45.0;200.0;7000.0;0.0;1540.0;1603.0;1
21.0;1.0;60.0;51.0;0.0;1.0;0.0;45.0;140.0;3000.0;0.0;1200.0;1200.0;1
5.0;1.0;60.0;24.0;0.0;1.0;0.0;73.0;125.0;0.0;0.0;700.0;1360.0;1
12.0;1.0;60.0;34.0;0.0;1.0;0.0;94.0;185.0;0.0;0.0;1200.0;1236.0;1
13.0;0.0;42.0;34.0;0.0;1.0;0.0;105.0;190.0;2500.0;300.0;1100.0;1395.0;1
10.0;0.0;60.0;49.0;0.0;1.0;1.0;60.0;150.0;23000.0;0.0;1200.0;1390.0;1
6.0;0.0;60.0;28.0;0.0;1.0;0.0;60.0;102.0;5000.0;0.0;700.0;1355.0;1
18.0;1.0;60.0;57.0;0.0;1.0;0.0;77.0;170.0;4000.0;0.0;1300.0;1604.0;1
15.0;0.0;60.0;63.0;0.0;1.0;0.0;60.0;315.0;3500.0;266.0;1000.0;1241.0;1
0.0;1.0;12.0;37.0;0.0;1.0;1.0;88.0;130.0;0.0;0.0;250.0;375.0;0
2.0;0.0;36.0;27.0;0.0;1.0;0.0;45.0;156.0;6000.0;0.0;700.0;1045.0;1
18.0;1.0;60.0;39.0;0.0;1.0;0.0;93.0;177.0;0.0;0.0;800.0;1781.0;1
12.0;0.0;36.0;64.0;1.0;2.0;1.0;60.0;341.0;4500.0;0.0;900.0;900.0;1
25.0;0.0;48.0;49.0;0.0;1.0;1.0;105.0;240.0;12000.0;4200.0;1660.0;1698.0;1
8.0;0.0;12.0;49.0;0.0;1.0;1.0;60.0;142.0;6000.0;0.0;200.0;1048.0;1
20.0;0.0;36.0;45.0;0.0;1.0;1.0;75.0;333.0;5000.0;0.0;1000.0;2200.0;1
3.0;1.0;60.0;27.0;1.0;1.0;0.0;35.0;125.0;5000.0;0.0;770.0;1119.0;1
2.0;1.0;36.0;30.0;0.0;1.0;0.0;45.0;170.0;0.0;0.0;700.0;1090.0;1
2.0;0.0;36.0;33.0;0.0;1.0;1.0;75.0;220.0;16000.0;500.0;3000.0;4100.0;0
15.0;0.0;36.0;40.0;0.0;1.0;0.0;60.0;230.0;8500.0;480.0;700.0;1400.0;1
3.0;0.0;60.0;30.0;1.0;1.0;0.0;60.0;157.0;15000.0;0.0;1000.0;2010.0;1
4.0;1.0;12.0;30.0;0.0;1.0;0.0;60.0;340.0;16000.0;0.0;1900.0;2014.0;1
3.0;0.0;60.0;25.0;0.0;1.0;1.0;60.0;120.0;3500.0;200.0;1000.0;1342.0;1
9.0;1.0;60.0;40.0;1.0;1.0;0.0;44.0;91.0;0.0;0.0;1000.0;1132.0;1
4.0;1.0;42.0;50.0;0.0;1.0;1.0;60.0;150.0;7000.0;0.0;900.0;1048.0;0
2.0;0.0;36.0;23.0;1.0;1.0;0.0;35.0;88.0;5500.0;0.0;750.0;1218.0;1
1.0;1.0;48.0;28.0;1.0;1.0;1.0;35.0;120.0;0.0;0.0;900.0;1114.0;1
2.0;1.0;60.0;35.0;0.0;2.0;1.0;75.0;0.0;0.0;0.0;1000.0;1206.0;0
2.0;1.0;60.0;27.0;0.0;1.0;0.0;56.0;106.0;0.0;0.0;650.0;2132.0;1
2.0;1.0;36.0;19.0;0.0;1.0;0.0;35.0;162.0;4000.0;100.0;400.0;570.0;1
3.0;1.0;60.0;39.0;0.0;1.0;0.0;45.0;77.0;0.0;0.0;1000.0;1094.0;1
8.0;1.0;36.0;39.0;0.0;1.0;0.0;75.0;128.0;2500.0;0.0;550.0;550.0;1
10.0;0.0;48.0;55.0;1.0;1.0;0.0;35.0;189.0;9000.0;0.0;1200.0;1255.0;1
10.0;0.0;36.0;32.0;0.0;1.0;1.0;60.0;300.0;40000.0;3000.0;2000.0;4138.0;1
5.0;0.0;60.0;54.0;0.0;1.0;1.0;60.0;92.0;6000.0;1700.0;1700.0;1714.0;1
20.0;0.0;48.0;58.0;0.0;1.0;1.0;60.0;380.0;35000.0;0.0;1100.0;1150.0;1
5.0;0.0;24.0;37.0;0.0;1.0;1.0;75.0;500.0;14000.0;0.0;1500.0;2673.0;1
20.0;1.0;60.0;36.0;0.0;1.0;1.0;60.0;130.0;0.0;0.0;1200.0;1630.0;1
12.0;0.0;60.0;28.0;0.0;1.0;0.0;45.0;141.0;6000.0;400.0;1100.0;1544.0;1
13.0;0.0;60.0;38.0;0.0;1.0;0.0;75.0;220.0;6500.0;3600.0;1000.0;1195.0;1
11.0;0.0;36.0;26.0;0.0;1.0;0.0;60.0;146.0;5000.0;1300.0;400.0;1206.0;1
17.0;0.0;60.0;41.0;0.0;1.0;1.0;75.0;250.0;13500.0;3700.0;1400.0;2050.0;1
6.0;0.0;36.0;42.0;0.0;1.0;0.0;60.0;132.0;6000.0;0.0;1200.0;1513.0;1
22.0;0.0;6.0;46.0;0.0;1.0;1.0;90.0;150.0;75000.0;0.0;3000.0;3300.0;1
25.0;1.0;60.0;52.0;0.0;1.0;0.0;73.0;127.0;0.0;0.0;1030.0;1250.0;1
8.0;0.0;60.0;30.0;0.0;1.0;1.0;60.0;90.0;3000.0;500.0;1000.0;1339.0;0
19.0;0.0;60.0;47.0;0.0;2.0;1.0;90.0;166.0;12500.0;1000.0;875.0;875.0;0
3.0;0.0;18.0;66.0;0.0;1.0;1.0;45.0;69.0;12000.0;0.0;500.0;1101.0;1
35.0;0.0;60.0;54.0;0.0;1.0;0.0;45.0;182.0;4000.0;0.0;1000.0;1568.0;1
0.0;0.0;42.0;65.0;0.0;1.0;1.0;45.0;77.0;4000.0;2000.0;750.0;1194.0;1
7.0;1.0;60.0;25.0;0.0;1.0;0.0;45.0;50.0;0.0;0.0;950.0;1378.0;0
3.0;0.0;60.0;31.0;1.0;1.0;0.0;35.0;131.0;4000.0;0.0;1050.0;1139.0;1
1.0;1.0;24.0;23.0;1.0;1.0;0.0;35.0;62.0;0.0;0.0;350.0;350.0;1
5.0;0.0;60.0;35.0;0.0;1.0;0.0;75.0;60.0;3000.0;400.0;1150.0;1406.0;0
2.0;0.0;60.0;47.0;0.0;1.0;0.0;90.0;86.0;4500.0;0.0;1200.0;1497.0;1
13.0;1.0;36.0;28.0;0.0;1.0;0.0;59.0;143.0;0.0;0.0;1400.0;1600.0;0
27.0;1.0;60.0;50.0;0.0;2.0;0.0;87.0;120.0;0.0;0.0;1300.0;1350.0;0
3.0;1.0;60.0;25.0;1.0;1.0;0.0;35.0;283.0;0.0;0.0;2000.0;2032.0;0
0.0;0.0;36.0;39.0;0.0;1.0;0.0;60.0;138.0;3000.0;0.0;1400.0;2610.0;1
1.0;1.0;12.0;46.0;0.0;1.0;1.0;90.0;90.0;2000.0;600.0;500.0;1193.0;1
1.0;1.0;60.0;36.0;0.0;2.0;0.0;85.0;99.0;0.0;0.0;1200.0;1275.0;0
10.0;0.0;36.0;39.0;0.0;2.0;1.0;75.0;160.0;15000.0;0.0;3250.0;3750.0;0
1.0;0.0;60.0;25.0;0.0;1.0;1.0;60.0;330.0;9000.0;3500.0;1300.0;2500.0;1
6.0;0.0;36.0;49.0;0.0;1.0;1.0;60.0;100.0;22000.0;0.0;1000.0;1790.0;1
3.0;1.0;48.0;52.0;0.0;1.0;0.0;96.0;210.0;0.0;0.0;1400.0;1419.0;0
10.0;1.0;30.0;34.0;1.0;1.0;0.0;45.0;100.0;0.0;0.0;700.0;1480.0;1
0.0;0.0;36.0;24.0;1.0;1.0;1.0;45.0;97.0;8000.0;0.0;600.0;1542.0;1
1.0;1.0;60.0;38.0;0.0;1.0;1.0;45.0;0.0;0.0;0.0;1500.0;1850.0;0
6.0;0.0;48.0;24.0;0.0;1.0;0.0;45.0;227.0;3000.0;0.0;600.0;1380.0;1
5.0;0.0;42.0;33.0;0.0;2.0;0.0;45.0;140.0;22000.0;2500.0;1200.0;1888.0;1
1.0;1.0;48.0;31.0;0.0;1.0;0.0;87.0;115.0;0.0;0.0;1100.0;1672.0;0
37.0;0.0;48.0;63.0;0.0;1.0;0.0;60.0;150.0;3500.0;0.0;700.0;808.0;1
1.0;1.0;60.0;23.0;1.0;1.0;0.0;35.0;90.0;0.0;0.0;1100.0;1107.0;0
40.0;0.0;42.0;61.0;0.0;1.0;0.0;90.0;275.0;12000.0;0.0;1000.0;1335.0;1
5.0;1.0;60.0;28.0;1.0;1.0;0.0;35.0;176.0;0.0;0.0;1190.0;1390.0;1
11.0;1.0;60.0;58.0;0.0;1.0;0.0;71.0;110.0;3000.0;0.0;1150.0;1363.0;1
23.0;0.0;60.0;41.0;0.0;1.0;0.0;75.0;140.0;3000.0;0.0;1450.0;1482.0;1
23.0;0.0;60.0;38.0;0.0;1.0;0.0;45.0;500.0;3500.0;0.0;1900.0;2357.0;1
5.0;0.0;60.0;27.0;0.0;1.0;0.0;75.0;66.0;3000.0;0.0;600.0;850.0;0
10.0;0.0;60.0;55.0;0.0;1.0;1.0;60.0;0.0;10000.0;0.0;1000.0;1180.0;1
5.0;0.0;48.0;40.0;0.0;1.0;1.0;75.0;145.0;6000.0;0.0;825.0;1617.0;1
31.0;0.0;60.0;59.0;0.0;1.0;0.0;60.0;67.0;6500.0;0.0;1080.0;1114.0;1
4.0;0.0;60.0;47.0;0.0;1.0;1.0;75.0;0.0;13500.0;0.0;1900.0;1976.0;0
10.0;0.0;60.0;38.0;0.0;2.0;0.0;90.0;80.0;3000.0;1749.0;1030.0;1095.0;0
0.0;1.0;60.0;25.0;1.0;1.0;1.0;35.0;0.0;0.0;0.0;800.0;1380.0;1
8.0;1.0;60.0;28.0;0.0;1.0;0.0;45.0;200.0;0.0;0.0;700.0;1529.0;1
2.0;0.0;36.0;49.0;0.0;2.0;1.0;75.0;154.0;14000.0;0.0;850.0;1263.0;1
3.0;1.0;48.0;38.0;0.0;1.0;1.0;90.0;187.0;2500.0;750.0;1550.0;1600.0;1
35.0;0.0;48.0;52.0;0.0;1.0;0.0;60.0;135.0;5000.0;0.0;1200.0;1400.0;0
3.0;0.0;48.0;37.0;1.0;1.0;0.0;45.0;160.0;6000.0;3000.0;1000.0;1520.0;1
25.0;0.0;60.0;42.0;0.0;1.0;0.0;60.0;133.0;9500.0;0.0;1500.0;1617.0;1
8.0;1.0;60.0;54.0;0.0;1.0;1.0;173.0;230.0;5000.0;0.0;1100.0;1500.0;1
2.0;0.0;60.0;30.0;0.0;1.0;0.0;60.0;154.0;3000.0;0.0;1000.0;1705.0;1
2.0;0.0;30.0;26.0;0.0;1.0;0.0;60.0;50.0;3500.0;250.0;600.0;1292.0;1
17.0;0.0;48.0;49.0;0.0;1.0;1.0;60.0;189.0;7000.0;0.0;1100.0;1294.0;1
3.0;0.0;60.0;36.0;0.0;1.0;0.0;60.0;202.0;4600.0;1260.0;1400.0;1936.0;1
4.0;1.0;48.0;40.0;0.0;1.0;1.0;90.0;20.0;0.0;0.0;1850.0;2143.0;0
0.0;0.0;12.0;61.0;0.0;1.0;1.0;60.0;40.0;4000.0;0.0;170.0;1394.0;0
2.0;1.0;24.0;59.0;0.0;1.0;0.0;110.0;50.0;0.0;0.0;200.0;425.0;0
2.0;0.0;48.0;49.0;0.0;1.0;0.0;45.0;125.0;4000.0;0.0;500.0;1600.0;1
30.0;1.0;60.0;52.0;0.0;1.0;1.0;70.0;100.0;14500.0;0.0;1250.0;1563.0;1
11.0;0.0;60.0;35.0;0.0;1.0;0.0;60.0;115.0;4000.0;75.0;1250.0;1284.0;1
5.0;1.0;60.0;25.0;0.0;1.0;0.0;75.0;160.0;1000.0;0.0;890.0;990.0;0
14.0;0.0;60.0;30.0;0.0;1.0;0.0;60.0;70.0;4000.0;2800.0;600.0;1125.0;1
8.0;0.0;48.0;28.0;0.0;1.0;0.0;35.0;220.0;4000.0;0.0;1000.0;1267.0;1
1.0;1.0;60.0;42.0;0.0;2.0;1.0;45.0;0.0;0.0;0.0;1600.0;1780.0;0
1.0;0.0;6.0;29.0;1.0;1.0;1.0;35.0;107.0;2000.0;0.0;300.0;1298.0;1
6.0;0.0;60.0;32.0;0.0;1.0;0.0;75.0;160.0;2200.0;600.0;1550.0;1600.0;0
9.0;0.0;60.0;45.0;0.0;1.0;0.0;75.0;150.0;3000.0;0.0;1100.0;1340.0;1
0.0;0.0;60.0;52.0;0.0;1.0;1.0;45.0;0.0;10000.0;0.0;750.0;1244.0;1
3.0;0.0;60.0;26.0;0.0;1.0;1.0;45.0;120.0;6100.0;1500.0;1000.0;1403.0;0
3.0;0.0;60.0;33.0;0.0;2.0;1.0;75.0;225.0;2000.0;0.0;1400.0;1980.0;1
1.0;1.0;60.0;21.0;1.0;1.0;1.0;35.0;100.0;0.0;0.0;900.0;1290.0;1
0.0;0.0;36.0;34.0;0.0;1.0;1.0;75.0;80.0;4500.0;300.0;600.0;1339.0;0
6.0;0.0;60.0;27.0;1.0;1.0;0.0;35.0;208.0;6000.0;3300.0;1500.0;1559.0;1
21.0;0.0;60.0;44.0;0.0;1.0;0.0;90.0;105.0;1150.0;720.0;200.0;1078.0;0
17.0;0.0;60.0;51.0;0.0;1.0;0.0;60.0;98.0;4000.0;0.0;860.0;1113.0;1
7.0;1.0;18.0;33.0;0.0;1.0;0.0;113.0;532.0;0.0;0.0;1000.0;2290.0;1
10.0;0.0;60.0;35.0;0.0;1.0;0.0;60.0;140.0;4000.0;0.0;1000.0;1578.0;1
2.0;0.0;48.0;38.0;0.0;1.0;0.0;75.0;90.0;7000.0;2000.0;500.0;1039.0;1
0.0;1.0;60.0;28.0;0.0;1.0;0.0;76.0;155.0;0.0;0.0;800.0;1218.0;1
2.0;0.0;60.0;26.0;0.0;1.0;0.0;45.0;120.0;3500.0;0.0;300.0;1329.0;1
10.0;0.0;36.0;34.0;0.0;1.0;0.0;90.0;159.0;3000.0;250.0;300.0;500.0;1
6.0;0.0;60.0;27.0;0.0;1.0;0.0;45.0;122.0;2000.0;1000.0;1300.0;1384.0;1
7.0;0.0;60.0;32.0;0.0;1.0;1.0;75.0;156.0;3500.0;0.0;1300.0;1553.0;0
18.0;0.0;48.0;43.0;1.0;1.0;0.0;35.0;90.0;2500.0;0.0;1000.0;1626.0;1
3.0;0.0;18.0;30.0;1.0;1.0;1.0;35.0;130.0;5000.0;0.0;1100.0;1674.0;1
6.0;0.0;18.0;42.0;0.0;1.0;1.0;90.0;45.0;4000.0;34.0;200.0;1500.0;1
0.0;1.0;36.0;26.0;0.0;1.0;1.0;72.0;118.0;1000.0;0.0;600.0;1421.0;1
0.0;0.0;24.0;20.0;1.0;1.0;1.0;60.0;152.0;2000.0;0.0;400.0;480.0;0
8.0;1.0;48.0;24.0;1.0;1.0;0.0;49.0;135.0;0.0;0.0;1000.0;1274.0;1
4.0;1.0;48.0;27.0;0.0;1.0;0.0;58.0;125.0;0.0;0.0;1200.0;1580.0;1
1.0;1.0;36.0;35.0;0.0;1.0;1.0;66.0;208.0;4000.0;0.0;1000.0;1300.0;1
1.0;1.0;48.0;18.0;1.0;1.0;1.0;35.0;81.0;0.0;0.0;1150.0;1314.0;0
3.0;0.0;24.0;35.0;0.0;1.0;0.0;75.0;160.0;1800.0;0.0;200.0;957.0;1
10.0;1.0;60.0;33.0;0.0;1.0;1.0;75.0;300.0;2700.0;0.0;1000.0;1500.0;1
8.0;1.0;36.0;39.0;0.0;1.0;0.0;60.0;135.0;4000.0;1500.0;1300.0;1504.0;1
20.0;1.0;60.0;36.0;0.0;1.0;0.0;60.0;121.0;0.0;0.0;850.0;935.0;1
3.0;1.0;48.0;29.0;1.0;1.0;0.0;35.0;145.0;0.0;0.0;1000.0;1028.0;1
1.0;1.0;48.0;23.0;1.0;1.0;0.0;35.0;165.0;0.0;0.0;1300.0;1440.0;0
19.0;0.0;12.0;34.0;0.0;1.0;1.0;75.0;428.0;32000.0;0.0;500.0;1030.0;1
2.0;1.0;48.0;57.0;0.0;1.0;1.0;68.0;233.0;0.0;0.0;1200.0;1366.0;1
11.0;0.0;60.0;38.0;0.0;2.0;0.0;90.0;245.0;4000.0;0.0;1700.0;1768.0;0
1.0;0.0;48.0;42.0;0.0;2.0;1.0;75.0;200.0;9000.0;4500.0;1400.0;1700.0;0
15.0;0.0;60.0;44.0;0.0;1.0;1.0;60.0;42.0;10000.0;0.0;910.0;1450.0;1
10.0;0.0;48.0;37.0;1.0;1.0;0.0;35.0;87.0;3500.0;450.0;500.0;1155.0;1
1.0;1.0;48.0;34.0;0.0;2.0;1.0;45.0;200.0;3000.0;1500.0;1000.0;1191.0;0
25.0;0.0;12.0;43.0;0.0;1.0;1.0;75.0;250.0;100000.0;0.0;600.0;841.0;1
4.0;1.0;60.0;42.0;1.0;2.0;0.0;70.0;350.0;0.0;0.0;2200.0;2441.0;0
0.0;1.0;48.0;24.0;0.0;1.0;0.0;60.0;105.0;0.0;0.0;1200.0;1516.0;0
1.0;0.0;60.0;36.0;1.0;1.0;1.0;60.0;100.0;4500.0;1500.0;400.0;1591.0;1
2.0;1.0;60.0;52.0;0.0;2.0;1.0;75.0;160.0;5000.0;0.0;1350.0;1999.0;0
16.0;1.0;60.0;34.0;1.0;1.0;1.0;35.0;0.0;12000.0;0.0;1200.0;1336.0;1
0.0;1.0;36.0;34.0;1.0;1.0;0.0;49.0;140.0;0.0;0.0;1150.0;1600.0;0
16.0;1.0;60.0;31.0;0.0;1.0;0.0;45.0;160.0;0.0;0.0;1400.0;1850.0;1
8.0;0.0;60.0;36.0;0.0;1.0;1.0;75.0;148.0;2600.0;0.0;1400.0;1775.0;1
20.0;1.0;36.0;50.0;0.0;1.0;1.0;45.0;113.0;20000.0;0.0;700.0;1224.0;1
5.0;1.0;60.0;33.0;0.0;1.0;0.0;45.0;97.0;0.0;0.0;1500.0;1663.0;1
20.0;0.0;60.0;54.0;0.0;1.0;0.0;60.0;107.0;1500.0;0.0;1250.0;1500.0;1
5.0;1.0;60.0;40.0;0.0;2.0;0.0;66.0;206.0;0.0;0.0;1900.0;2225.0;0
1.0;0.0;60.0;29.0;0.0;1.0;0.0;45.0;275.0;6000.0;1810.0;1600.0;1930.0;1
3.0;0.0;60.0;31.0;0.0;1.0;0.0;45.0;176.0;4500.0;2500.0;1400.0;1607.0;1
2.0;1.0;36.0;32.0;0.0;1.0;0.0;63.0;175.0;0.0;0.0;1000.0;1230.0;1
3.0;0.0;24.0;51.0;0.0;1.0;0.0;45.0;223.0;20000.0;0.0;1400.0;1581.0;1
7.0;1.0;60.0;31.0;0.0;1.0;0.0;67.0;70.0;0.0;0.0;790.0;1072.0;1
9.0;1.0;36.0;46.0;0.0;1.0;0.0;84.0;87.0;0.0;0.0;1200.0;1471.0;0
1.0;0.0;60.0;35.0;0.0;1.0;1.0;90.0;42.0;5000.0;100.0;500.0;1300.0;0
14.0;1.0;60.0;33.0;1.0;1.0;0.0;35.0;60.0;0.0;0.0;1150.0;1192.0;1
6.0;1.0;48.0;25.0;1.0;1.0;0.0;35.0;300.0;0.0;0.0;2400.0;2700.0;1
0.0;1.0;36.0;31.0;0.0;1.0;0.0;75.0;144.0;0.0;0.0;450.0;500.0;1
15.0;1.0;36.0;43.0;0.0;1.0;1.0;75.0;0.0;15000.0;2000.0;1100.0;1720.0;0
2.0;1.0;48.0;30.0;0.0;1.0;0.0;60.0;180.0;0.0;0.0;1350.0;1770.0;1
1.0;1.0;48.0;40.0;0.0;1.0;1.0;82.0;69.0;0.0;0.0;1100.0;1197.0;0
12.0;1.0;60.0;37.0;0.0;2.0;0.0;86.0;110.0;0.0;0.0;700.0;950.0;1
1.0;1.0;36.0;22.0;1.0;2.0;1.0;35.0;50.0;0.0;0.0;425.0;450.0;0
0.0;1.0;60.0;24.0;1.0;2.0;1.0;35.0;86.0;0.0;0.0;1400.0;1707.0;0
11.0;0.0;36.0;27.0;0.0;1.0;0.0;60.0;172.0;7000.0;0.0;900.0;1201.0;1
9.0;1.0;60.0;32.0;0.0;2.0;1.0;71.0;109.0;0.0;0.0;1135.0;1355.0;0
13.0;0.0;60.0;43.0;0.0;1.0;0.0;60.0;95.0;3000.0;0.0;890.0;1196.0;1
29.0;1.0;60.0;57.0;0.0;1.0;0.0;80.0;203.0;0.0;0.0;1100.0;1297.0;1
33.0;0.0;48.0;59.0;0.0;2.0;0.0;45.0;114.0;10000.0;0.0;1200.0;1420.0;0
3.0;1.0;48.0;60.0;1.0;1.0;1.0;54.0;186.0;0.0;0.0;850.0;1036.0;1
0.0;1.0;60.0;25.0;1.0;1.0;0.0;51.0;155.0;0.0;0.0;800.0;1201.0;1
5.0;1.0;60.0;28.0;0.0;1.0;0.0;60.0;195.0;1800.0;0.0;1000.0;1527.0;1
3.0;0.0;60.0;40.0;0.0;1.0;1.0;75.0;246.0;2500.0;0.0;1300.0;1500.0;0
21.0;1.0;48.0;36.0;0.0;1.0;0.0;86.0;113.0;0.0;0.0;950.0;1057.0;1
6.0;0.0;48.0;27.0;0.0;1.0;1.0;60.0;290.0;4300.0;900.0;1500.0;2127.0;1
1.0;1.0;48.0;33.0;0.0;2.0;1.0;75.0;0.0;0.0;0.0;1000.0;2218.0;0
25.0;0.0;60.0;44.0;0.0;1.0;0.0;45.0;125.0;2500.0;0.0;1200.0;1570.0;1
5.0;1.0;24.0;34.0;0.0;1.0;1.0;95.0;199.0;0.0;0.0;250.0;650.0;1
1.0;0.0;60.0;28.0;0.0;1.0;0.0;45.0;133.0;5000.0;9000.0;700.0;1175.0;1
1.0;0.0;60.0;39.0;0.0;1.0;0.0;60.0;210.0;2000.0;0.0;700.0;825.0;1
2.0;1.0;48.0;47.0;1.0;2.0;1.0;35.0;0.0;0.0;0.0;2150.0;2152.0;0
11.0;0.0;60.0;28.0;0.0;1.0;0.0;45.0;78.0;4000.0;0.0;850.0;978.0;1
1.0;1.0;36.0;37.0;1.0;1.0;1.0;55.0;200.0;15000.0;0.0;1100.0;1650.0;1
0.0;1.0;60.0;20.0;0.0;1.0;1.0;45.0;100.0;0.0;0.0;1850.0;2150.0;1
2.0;1.0;48.0;36.0;0.0;1.0;0.0;85.0;95.0;0.0;0.0;1340.0;1771.0;0
5.0;1.0;48.0;28.0;0.0;1.0;0.0;63.0;183.0;0.0;0.0;1100.0;1615.0;1
2.0;1.0;24.0;20.0;1.0;1.0;0.0;35.0;43.0;0.0;0.0;450.0;994.0;1
7.0;1.0;60.0;32.0;0.0;1.0;0.0;75.0;120.0;3000.0;3000.0;870.0;1147.0;1
3.0;1.0;60.0;19.0;1.0;1.0;1.0;45.0;198.0;2500.0;0.0;1100.0;1194.0;0
2.0;1.0;36.0;21.0;1.0;1.0;0.0;45.0;100.0;0.0;0.0;700.0;825.0;0
3.0;1.0;36.0;23.0;1.0;1.0;0.0;50.0;150.0;0.0;0.0;1000.0;1128.0;1
10.0;0.0;36.0;47.0;0.0;1.0;0.0;60.0;133.0;3000.0;0.0;360.0;360.0;1
10.0;0.0;48.0;37.0;1.0;1.0;1.0;45.0;110.0;3000.0;0.0;500.0;1190.0;1
10.0;0.0;60.0;51.0;0.0;1.0;0.0;60.0;202.0;2000.0;0.0;1400.0;1580.0;1
1.0;1.0;24.0;31.0;0.0;1.0;0.0;60.0;140.0;2000.0;500.0;1100.0;1600.0;1
4.0;0.0;60.0;49.0;0.0;1.0;0.0;45.0;123.0;5000.0;0.0;1450.0;1735.0;1
2.0;0.0;60.0;27.0;0.0;1.0;0.0;45.0;275.0;8000.0;4500.0;1500.0;2178.0;1
3.0;1.0;60.0;34.0;0.0;2.0;0.0;75.0;200.0;2500.0;0.0;1350.0;1589.0;0
6.0;0.0;60.0;28.0;1.0;1.0;1.0;35.0;0.0;7000.0;800.0;1500.0;1828.0;1
0.0;0.0;48.0;29.0;1.0;1.0;0.0;35.0;55.0;4000.0;0.0;757.0;1566.0;0
1.0;0.0;60.0;51.0;0.0;1.0;1.0;45.0;105.0;3000.0;0.0;1200.0;1250.0;1
15.0;0.0;60.0;34.0;0.0;1.0;0.0;75.0;146.0;5000.0;0.0;1400.0;1626.0;1
10.0;0.0;60.0;42.0;0.0;2.0;0.0;75.0;100.0;6000.0;1500.0;1350.0;1414.0;1
2.0;1.0;60.0;46.0;1.0;1.0;0.0;49.0;136.0;0.0;0.0;1500.0;1687.0;0
8.0;0.0;60.0;40.0;0.0;1.0;0.0;60.0;90.0;4500.0;0.0;1100.0;1638.0;1
4.0;0.0;60.0;32.0;0.0;1.0;1.0;60.0;0.0;6000.0;0.0;1100.0;1296.0;1
7.0;0.0;60.0;26.0;0.0;1.0;0.0;60.0;116.0;3000.0;0.0;1400.0;1460.0;1
17.0;0.0;36.0;31.0;0.0;1.0;0.0;75.0;128.0;7000.0;4800.0;700.0;1400.0;1
10.0;0.0;54.0;47.0;0.0;1.0;0.0;60.0;105.0;3000.0;0.0;850.0;911.0;1
6.0;0.0;30.0;45.0;0.0;1.0;0.0;90.0;125.0;3000.0;0.0;1050.0;1559.0;1
0.0;1.0;60.0;26.0;0.0;1.0;1.0;45.0;68.0;0.0;0.0;1200.0;1315.0;1
1.0;0.0;36.0;41.0;0.0;1.0;0.0;75.0;400.0;5500.0;0.0;1800.0;2600.0;1
6.0;0.0;48.0;31.0;0.0;1.0;0.0;60.0;251.0;3000.0;400.0;1000.0;1208.0;1
2.0;1.0;60.0;23.0;1.0;1.0;0.0;58.0;225.0;0.0;0.0;800.0;975.0;1
2.0;1.0;60.0;34.0;1.0;1.0;0.0;35.0;140.0;0.0;0.0;1200.0;1274.0;1
15.0;0.0;48.0;34.0;1.0;1.0;1.0;45.0;0.0;5000.0;0.0;900.0;1197.0;1
7.0;1.0;60.0;38.0;0.0;1.0;1.0;107.0;320.0;1500.0;0.0;1050.0;1092.0;1
0.0;0.0;36.0;55.0;0.0;2.0;1.0;45.0;0.0;16000.0;0.0;900.0;1100.0;1
1.0;1.0;60.0;54.0;0.0;1.0;1.0;54.0;87.0;8000.0;0.0;1000.0;1202.0;1
2.0;1.0;54.0;24.0;1.0;2.0;1.0;35.0;0.0;0.0;0.0;1800.0;2646.0;0
15.0;0.0;60.0;37.0;0.0;1.0;1.0;90.0;90.0;5000.0;1800.0;1500.0;1816.0;0
0.0;1.0;60.0;43.0;0.0;1.0;1.0;75.0;0.0;0.0;0.0;1400.0;1700.0;0
2.0;1.0;48.0;26.0;0.0;1.0;0.0;60.0;110.0;10000.0;0.0;1300.0;1700.0;1
20.0;0.0;54.0;59.0;0.0;1.0;1.0;60.0;87.0;3500.0;0.0;500.0;984.0;1
30.0;1.0;60.0;54.0;0.0;1.0;0.0;54.0;93.0;0.0;0.0;1000.0;1387.0;1
12.0;0.0;48.0;27.0;0.0;2.0;0.0;45.0;110.0;5000.0;1300.0;450.0;1636.0;1
2.0;1.0;60.0;28.0;1.0;1.0;0.0;43.0;81.0;0.0;0.0;1000.0;1135.0;1
3.0;0.0;60.0;53.0;0.0;1.0;0.0;45.0;98.0;3500.0;0.0;1350.0;1453.0;0
7.0;0.0;60.0;48.0;0.0;1.0;1.0;60.0;155.0;4500.0;0.0;1400.0;1500.0;1
4.0;0.0;48.0;30.0;0.0;1.0;0.0;60.0;167.0;3500.0;1000.0;800.0;1350.0;1
14.0;1.0;60.0;28.0;0.0;1.0;0.0;60.0;190.0;18000.0;0.0;1850.0;2247.0;1
10.0;0.0;60.0;34.0;0.0;1.0;0.0;75.0;110.0;2500.0;300.0;1150.0;1367.0;1
3.0;0.0;60.0;33.0;1.0;1.0;1.0;35.0;0.0;6000.0;0.0;950.0;950.0;0
12.0;1.0;60.0;55.0;0.0;2.0;0.0;62.0;170.0;0.0;0.0;1800.0;2154.0;0
